customer_id,phone_service,internet_service,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,internet_type
7153-CHRBV,1,1,1,0,1,1,0,0,0,Cable
7153-OANIO,1,1,0,0,0,0,0,0,0,Fiber Optic
7156-MHUGY,1,1,0,0,0,0,1,1,1,Fiber Optic
7156-MXBJE,1,1,0,1,1,1,1,1,1,DSL
7157-SMCFK,1,0,0,0,0,0,0,0,0,Sin servicio
7159-FVYPK,1,1,0,1,1,0,1,0,0,DSL
7159-NOKYQ,1,1,0,1,1,0,0,1,1,Fiber Optic
7161-DFHUF,1,0,0,0,0,0,0,0,0,Sin servicio
7162-WPHPM,1,1,1,1,1,1,0,0,0,DSL
7163-OCEQI,1,1,0,0,1,1,1,1,1,DSL
7164-BPTUT,1,1,1,1,1,1,1,1,1,Cable
7167-PCEYD,1,0,0,0,0,0,0,0,0,Sin servicio
7168-HDQHG,1,0,0,0,0,0,0,0,0,Sin servicio
7169-YWAMK,1,1,1,1,0,1,1,0,0,DSL
7173-TETGO,1,1,1,0,0,0,0,0,0,Fiber Optic
7175-NTIXE,1,1,1,0,0,1,1,1,1,DSL
7176-WIONM,0,1,0,0,1,0,1,1,1,Cable
7176-WRTNX,1,1,1,1,1,1,1,1,1,Fiber Optic
7180-PISOG,1,1,0,0,0,0,0,0,0,Fiber Optic
7181-BQYBV,1,1,1,0,1,0,1,1,1,Fiber Optic
7181-OQCUT,1,1,1,0,1,0,1,1,1,Fiber Optic
7182-OVLBJ,1,1,1,0,0,0,1,1,1,Fiber Optic
7184-LRUUR,1,1,0,1,1,0,1,0,0,DSL
7188-CBBBA,1,1,0,1,1,0,1,0,0,Fiber Optic
7190-XHTWJ,1,0,0,0,0,0,0,0,0,Sin servicio
7191-ADRGF,0,1,0,1,1,0,1,1,1,Cable
7196-LIWRH,1,0,0,0,0,0,0,0,0,Sin servicio
7197-VOJMM,1,1,1,1,0,1,0,1,1,DSL
7198-GLXTC,1,1,0,0,0,0,1,0,0,Fiber Optic
7203-OYKCT,1,1,0,1,1,0,1,1,1,Fiber Optic
7205-BAIAD,1,0,0,0,0,0,0,0,0,Sin servicio
7206-GZCDC,1,1,0,0,0,0,0,0,0,Cable
7206-PQBBZ,1,1,0,0,0,0,0,0,0,Fiber Optic
7207-RMRDB,1,1,0,1,1,0,1,1,1,Fiber Optic
7208-PSIHR,1,1,0,0,1,1,1,1,1,Fiber Optic
7209-JCUDS,1,1,0,0,1,0,1,1,1,Fiber Optic
7216-EWTRS,1,1,0,0,1,0,1,1,0,Fiber Optic
7216-KAOID,1,0,0,0,0,0,0,0,0,Sin servicio
7217-JYHOQ,1,1,1,1,0,1,0,1,1,Cable
7218-HKQFK,1,1,0,0,0,1,1,1,1,Fiber Optic
7219-TLZHO,1,0,0,0,0,0,0,0,0,Sin servicio
7225-CBZPL,1,1,0,0,0,0,1,1,0,Fiber Optic
7225-IILWY,1,0,0,0,0,0,0,0,0,Sin servicio
7228-OMTPN,1,1,0,0,0,0,1,1,1,Fiber Optic
7228-PAQPD,1,1,0,0,0,1,0,1,1,Cable
7233-DRTRF,1,1,0,1,1,0,1,1,1,Fiber Optic
7233-IOQNP,0,1,1,0,0,1,0,0,0,Cable
7233-PAHHL,1,1,1,0,1,1,1,1,1,DSL
7234-FECYN,1,1,0,0,1,0,1,1,0,Fiber Optic
7234-KMNRQ,1,0,0,0,0,0,0,0,0,Sin servicio
7235-NXZCP,1,1,0,0,0,0,0,0,0,Fiber Optic
7239-HZZCX,1,0,0,0,0,0,0,0,0,Sin servicio
7240-ETPTR,0,1,0,0,1,0,1,1,1,DSL
7240-FQLHE,1,1,0,0,0,1,1,1,0,Fiber Optic
7241-AJHFS,1,1,1,0,0,1,0,0,0,Fiber Optic
7242-EDTYC,1,0,0,0,0,0,0,0,0,Sin servicio
7242-QZLXF,0,1,0,0,0,0,0,0,0,Cable
7243-LCGGZ,1,0,0,0,0,0,0,0,0,Sin servicio
7244-KXYZN,1,0,0,0,0,0,0,0,0,Sin servicio
7244-QWYHG,0,1,1,0,0,1,1,0,0,DSL
7245-JMTTQ,1,1,0,1,1,1,1,1,1,Fiber Optic
7245-NIIWQ,1,1,0,0,0,0,0,0,0,Fiber Optic
7246-ZGQDF,1,1,1,0,0,1,0,0,0,DSL
7247-XOZPB,1,1,1,0,1,1,1,0,0,DSL
7248-VZQLC,1,1,0,1,1,0,0,0,0,Fiber Optic
7249-WBIYX,1,1,0,0,0,0,1,0,0,Cable
7250-EQKIY,1,1,0,0,1,0,0,0,0,DSL
7251-LJBQN,1,1,0,0,1,1,1,1,0,Fiber Optic
7251-XFOIL,1,1,0,0,1,0,0,1,1,Fiber Optic
7252-NTGSS,1,1,0,0,0,0,0,0,0,DSL
7253-UVNDW,1,1,0,0,1,1,0,0,0,DSL
7254-IQWOZ,1,1,0,0,0,0,0,0,0,Fiber Optic
7255-SSFBC,1,1,0,1,1,1,1,1,1,Fiber Optic
7266-GSSJX,1,0,0,0,0,0,0,0,0,Sin servicio
7267-FRMJW,1,0,0,0,0,0,0,0,0,Sin servicio
7268-IGMFD,1,1,0,0,1,1,1,0,0,Fiber Optic
7268-WNTCP,1,0,0,0,0,0,0,0,0,Sin servicio
7269-JISCY,1,1,0,0,0,0,0,0,0,DSL
7270-BDIOA,1,1,0,0,0,1,1,0,0,Fiber Optic
7271-AJDTL,1,1,0,1,1,0,1,0,0,Fiber Optic
7272-QDCKA,1,1,0,1,0,0,1,1,1,Fiber Optic
7273-TEFQD,0,1,0,0,1,0,0,1,1,DSL
7274-CGTOD,0,1,1,1,1,1,0,0,0,DSL
7274-RTAPZ,1,1,0,0,0,0,1,1,1,Fiber Optic
7277-KAMWT,1,0,0,0,0,0,0,0,0,Sin servicio
7277-OZCGZ,1,1,1,0,0,1,0,1,1,Fiber Optic
7278-CKDNC,1,1,0,1,0,0,0,0,0,Fiber Optic
7279-BUYWN,1,1,1,1,1,0,1,1,1,Fiber Optic
7279-NMVJC,1,0,0,0,0,0,0,0,0,Sin servicio
7284-BUYEC,0,1,0,1,0,0,1,1,1,Cable
7284-ZZLOH,1,1,1,0,1,0,0,0,0,DSL
7285-KLOTR,1,1,1,0,1,0,1,1,1,Cable
7291-CDTMJ,1,0,0,0,0,0,0,0,0,Sin servicio
7293-LSCDV,1,0,0,0,0,0,0,0,0,Sin servicio
7294-TMAOP,1,1,0,0,0,0,1,1,1,Fiber Optic
7295-JOMMD,1,1,0,0,1,1,1,1,1,Fiber Optic
7296-PIXQY,1,1,0,0,0,0,0,0,0,Fiber Optic
7297-DVYGA,1,0,0,0,0,0,0,0,0,Sin servicio
7298-IZWLY,1,0,0,0,0,0,0,0,0,Sin servicio
7299-GNVPL,1,1,1,1,0,1,0,0,0,Fiber Optic
7301-ABVAD,1,1,0,1,1,1,1,1,1,Cable
7302-ZHMHP,1,0,0,0,0,0,0,0,0,Sin servicio
7305-ZWMAJ,1,0,0,0,0,0,0,0,0,Sin servicio
7306-YDSOI,1,1,1,1,1,0,0,0,0,DSL
7310-EGVHZ,1,0,0,0,0,0,0,0,0,Sin servicio
7311-MQJCH,1,0,0,0,0,0,0,0,0,Sin servicio
7312-XSBAT,1,1,1,0,0,0,0,0,0,DSL
7314-OXENN,1,1,0,1,0,0,0,0,0,Fiber Optic
7315-WYOAW,1,1,0,0,0,1,1,1,1,Fiber Optic
7317-GGVPB,1,1,0,1,1,1,1,1,1,Fiber Optic
7318-EIVKO,1,1,0,0,0,0,1,0,0,DSL
7319-VENRZ,1,1,0,0,1,1,1,0,0,Cable
7319-ZNRTR,1,0,0,0,0,0,0,0,0,Sin servicio
7321-KKSDU,1,0,0,0,0,0,0,0,0,Sin servicio
7321-PKUYW,1,1,0,0,0,1,1,0,0,Cable
7321-VGNKU,1,1,0,0,0,0,0,0,0,Fiber Optic
7321-ZNSLA,0,1,1,1,0,1,0,0,0,DSL
7322-OCWHC,1,1,1,1,1,1,0,0,0,Fiber Optic
7325-ENZFI,0,1,1,1,0,1,0,0,0,DSL
7326-RIGQZ,1,1,0,0,0,0,0,0,0,Fiber Optic
7328-OWMOM,1,0,0,0,0,0,0,0,0,Sin servicio
7328-ZJAJO,1,0,0,0,0,0,0,0,0,Sin servicio
7330-WZLNC,1,1,0,1,0,0,1,0,1,Fiber Optic
7336-RLLRH,1,1,1,0,0,1,1,1,1,DSL
7337-CINUD,1,0,0,0,0,0,0,0,0,Sin servicio
7338-ERIVA,0,1,1,0,0,1,1,0,0,DSL
7339-POGZN,1,1,0,0,0,0,0,0,0,DSL
7340-KEFQE,0,1,1,0,0,1,0,0,1,Cable
7341-LXCAF,1,1,0,0,0,0,0,0,0,Fiber Optic
7343-EOBEU,1,0,0,0,0,0,0,0,0,Sin servicio
7346-MEDWM,1,1,0,1,1,0,0,0,0,Fiber Optic
7349-ALMUX,1,1,1,1,1,1,0,0,0,Cable
7351-KYHQH,1,1,0,1,1,0,1,0,0,Cable
7351-MHQVU,0,1,1,1,0,1,0,1,1,Cable
7353-YOWFP,1,0,0,0,0,0,0,0,0,Sin servicio
7354-OIJLX,1,1,0,0,0,0,0,0,0,Fiber Optic
7356-AYNJP,1,0,0,0,0,0,0,0,0,Sin servicio
7356-IWLFW,1,1,0,1,0,0,0,0,0,Fiber Optic
7359-PTSXY,1,1,0,0,0,0,0,0,0,DSL
7359-SSBJK,1,1,1,1,0,1,1,0,0,DSL
7359-WWYJV,1,1,1,1,1,1,1,1,1,Fiber Optic
7361-YPXFS,1,1,0,1,1,1,0,0,0,Cable
7363-QTBIW,1,1,0,0,0,0,0,1,1,Fiber Optic
7365-BVCJH,0,1,0,0,0,0,0,0,0,DSL
7369-TRPFD,1,0,0,0,0,0,0,0,0,Sin servicio
7375-WMVMT,1,1,0,1,1,1,0,1,0,Fiber Optic
7377-DMMRI,1,1,1,0,0,0,0,0,0,DSL
7379-FNIUJ,1,1,1,1,0,0,1,1,1,Fiber Optic
7379-POKDZ,1,1,0,0,0,0,0,0,0,Fiber Optic
7382-DFJTU,1,1,0,0,1,1,0,0,0,DSL
7384-GHBPI,0,1,0,0,0,0,0,1,1,Cable
7389-KBFIT,0,1,0,1,0,0,0,0,0,DSL
7392-YYPYJ,1,1,0,1,0,0,1,1,1,Fiber Optic
7394-FKDNK,1,1,0,0,0,0,1,1,1,Fiber Optic
7394-LWLYN,1,1,0,0,0,0,0,0,0,Fiber Optic
7395-IGJOS,1,1,0,0,0,0,0,1,0,Fiber Optic
7395-XWZOY,0,1,1,1,1,1,1,0,0,DSL
7396-VJUZB,1,1,0,0,0,0,0,0,0,DSL
7398-HPYZQ,1,1,1,1,1,1,1,1,1,Cable
7398-LXGYX,1,1,1,0,1,0,0,0,0,Fiber Optic
7398-SKNQZ,1,1,0,0,0,0,1,1,1,Fiber Optic
7399-QHBJS,1,1,1,1,0,1,0,0,0,Cable
7401-JIXNM,1,1,1,1,1,1,1,1,1,Cable
7401-RUBNK,1,1,1,0,0,0,0,0,0,Fiber Optic
7402-EYFXX,1,1,0,0,0,0,1,1,1,Fiber Optic
7402-PWYJJ,1,1,0,0,0,1,0,1,1,Fiber Optic
7404-JLKQG,1,1,0,0,1,0,1,0,0,Cable
7407-SUJIZ,1,0,0,0,0,0,0,0,0,Sin servicio
7408-OFWXJ,1,1,1,1,1,1,1,1,1,DSL
7409-JURKQ,1,1,0,1,1,1,1,1,1,Fiber Optic
7409-KIUTL,1,1,0,0,0,0,0,0,0,Fiber Optic
7410-KTVFV,1,1,0,0,1,0,0,0,0,DSL
7410-OIEDU,1,1,1,0,1,0,0,0,0,Fiber Optic
7410-YTJIK,1,1,0,0,0,0,0,0,0,Fiber Optic
7416-CKTEP,1,0,0,0,0,0,0,0,0,Sin servicio
7421-ZLUPA,0,1,0,1,0,0,0,0,0,DSL
7422-WNBTY,1,1,0,1,1,0,0,1,1,Fiber Optic
7426-GSWPO,1,1,1,1,0,0,1,1,1,Fiber Optic
7426-RHZGU,1,1,0,0,0,1,1,1,1,Fiber Optic
7426-WEIJX,1,1,1,0,0,0,0,0,0,Fiber Optic
7427-AUFPY,1,0,0,0,0,0,0,0,0,Sin servicio
7432-FFVAR,1,1,0,0,1,1,0,1,1,Fiber Optic
7434-SHXLS,1,0,0,0,0,0,0,0,0,Sin servicio
7435-ZNUYY,1,0,0,0,0,0,0,0,0,Sin servicio
7439-DKZTW,1,1,0,0,0,0,1,0,0,Fiber Optic
7442-YGZFK,1,1,0,0,0,0,0,0,0,DSL
7445-WMRBW,1,1,0,1,1,1,1,0,0,DSL
7446-KQISO,1,1,0,1,1,1,1,1,1,Fiber Optic
7446-SFAOA,1,0,0,0,0,0,0,0,0,Sin servicio
7446-YPODE,1,1,1,1,0,0,0,0,0,DSL
7449-HVPIV,1,1,0,0,1,0,1,0,0,Fiber Optic
7450-NWRTR,1,1,0,0,1,0,1,1,0,Fiber Optic
7452-FOLON,1,0,0,0,0,0,0,0,0,Sin servicio
7459-IMVYU,1,1,1,1,1,1,0,0,0,DSL
7459-RRWQZ,1,1,1,0,0,0,0,1,1,DSL
7460-ITWWP,1,1,0,0,1,0,0,1,0,Fiber Optic
7463-IFMQU,1,0,0,0,0,0,0,0,0,Sin servicio
7465-ZZRVX,1,1,0,0,0,0,0,0,0,Fiber Optic
7469-LKBCI,1,0,0,0,0,0,0,0,0,Sin servicio
7470-DYNOE,1,1,0,0,1,0,0,1,1,DSL
7470-MCQTK,0,1,0,0,1,0,1,1,1,DSL
7471-MQPOS,1,1,0,1,1,1,0,1,0,DSL
7471-WNSUF,1,0,0,0,0,0,0,0,0,Sin servicio
7472-EQOAV,1,1,1,1,1,0,0,0,0,Fiber Optic
7473-ZBDSN,1,0,0,0,0,0,0,0,0,Sin servicio
7479-NITWS,1,1,0,0,1,0,1,0,0,Fiber Optic
7480-QNVZJ,1,1,0,0,0,0,1,1,1,Fiber Optic
7480-SPLEF,1,0,0,0,0,0,0,0,0,Sin servicio
7481-ATQQS,1,1,0,0,1,0,0,1,0,Fiber Optic
7483-IQWIB,1,1,0,1,1,0,1,0,0,Fiber Optic
7486-KSRVI,1,1,0,0,0,1,1,1,1,Fiber Optic
7488-MXJIV,1,1,0,0,0,0,1,0,0,Fiber Optic
7492-TAFJD,0,1,1,1,1,0,0,0,0,Cable
7493-GVFIO,1,0,0,0,0,0,0,0,0,Sin servicio
7493-TPUWZ,1,1,0,1,0,0,0,0,0,Fiber Optic
7495-OOKFY,1,1,0,1,0,0,0,0,0,Fiber Optic
7501-IWUNG,1,1,0,0,1,1,1,1,1,DSL
7501-VTYLJ,1,1,0,1,0,0,0,0,0,DSL
7502-BNYGS,1,1,0,1,0,0,1,1,1,DSL
7503-EPSZW,1,0,0,0,0,0,0,0,0,Sin servicio
7503-MIOGA,1,1,1,1,1,1,1,1,0,Cable
7503-QQRVF,1,1,0,1,0,0,0,0,0,Fiber Optic
7503-ZGUZJ,1,1,0,0,0,0,1,0,0,Fiber Optic
7504-UWHNB,1,1,0,0,0,0,0,0,0,Fiber Optic
7508-DQAKK,1,1,1,1,1,1,1,1,1,DSL
7508-KBIMB,1,1,1,0,1,0,0,0,0,Cable
7508-MYBOG,1,1,0,0,0,0,1,0,0,Fiber Optic
7508-SMHXL,1,1,0,1,0,0,1,0,0,Fiber Optic
7511-YMXVQ,0,1,0,0,0,0,1,1,1,Cable
7515-LODFU,1,0,0,0,0,0,0,0,0,Sin servicio
7516-GMHUV,1,1,1,0,1,0,1,1,1,Fiber Optic
7517-LDMPS,1,1,0,1,0,0,0,1,1,Fiber Optic
7517-SAWMO,1,1,1,0,0,0,0,0,0,Fiber Optic
7519-JTWQH,1,1,0,1,1,1,1,1,1,Fiber Optic
7520-HQWJU,1,1,1,1,1,0,0,0,0,DSL
7521-AFHAB,1,1,0,0,0,0,0,0,0,Cable
7521-YXVZY,1,0,0,0,0,0,0,0,0,Sin servicio
7524-VRLPL,1,1,1,0,1,1,0,1,1,Cable
7526-BEZQB,1,1,0,0,0,0,1,1,1,Cable
7526-IVLYU,1,0,0,0,0,0,0,0,0,Sin servicio
7527-QNRUS,1,0,0,0,0,0,0,0,0,Sin servicio
7529-ZDFXI,1,1,0,1,0,0,0,1,0,Fiber Optic
7530-HDYDS,1,1,0,1,1,1,0,0,1,Fiber Optic
7531-GQHME,1,0,0,0,0,0,0,0,0,Sin servicio
7534-BFESC,1,1,0,0,0,0,0,0,0,Fiber Optic
7537-CBQUZ,1,1,1,1,1,0,1,1,1,Fiber Optic
7537-RBWEA,0,1,0,0,0,0,0,0,0,Cable
7538-GWHML,1,1,0,0,0,0,0,0,0,Fiber Optic
7541-YLXCL,1,1,0,1,0,1,0,1,1,Cable
7542-CYDDM,1,0,0,0,0,0,0,0,0,Sin servicio
7544-ZVIKX,1,1,0,0,1,1,1,1,1,Fiber Optic
7547-EKNFS,1,1,0,1,1,0,1,0,0,Fiber Optic
7548-SEPYI,1,1,0,1,0,0,1,1,1,Fiber Optic
7549-MYGPK,1,1,1,1,1,0,1,0,0,Fiber Optic
7550-WIQVA,1,1,1,1,1,0,1,1,1,Fiber Optic
7551-DACSP,1,1,0,1,1,0,0,0,0,DSL
7551-JOHTI,1,0,0,0,0,0,0,0,0,Sin servicio
7552-KEYGT,1,0,0,0,0,0,0,0,0,Sin servicio
7554-AKDQF,1,1,0,0,0,0,0,0,0,DSL
7554-NEWDD,1,0,0,0,0,0,0,0,0,Sin servicio
7558-IMLMT,1,0,0,0,0,0,0,0,0,Sin servicio
7560-QJAVJ,1,1,1,0,1,1,1,1,1,DSL
7560-QRBXH,1,0,0,0,0,0,0,0,0,Sin servicio
7562-GSUHK,1,1,0,1,1,0,0,1,1,Fiber Optic
7562-UXTPG,1,1,0,0,0,0,0,0,0,Fiber Optic
7563-BIUPC,1,1,0,0,0,0,1,0,0,Fiber Optic
7564-GHCVB,1,1,1,0,0,0,0,0,0,Fiber Optic
7566-DSRLQ,1,1,0,1,1,1,1,1,1,Fiber Optic
7567-ECMCM,1,1,0,0,0,0,0,1,1,Fiber Optic
7568-PODML,0,1,0,0,0,0,1,1,1,DSL
7569-NMZYQ,1,1,1,1,1,1,1,1,1,Fiber Optic
7570-WELNY,1,1,1,1,0,0,0,0,0,Fiber Optic
7571-YXDAD,1,1,0,0,0,0,0,0,0,Fiber Optic
7572-KPVKK,1,1,0,0,1,1,1,1,1,Fiber Optic
7576-ASEJU,1,1,1,0,0,1,1,1,1,DSL
7576-JMYWV,1,1,1,1,0,1,1,1,0,Fiber Optic
7576-OYWBN,1,1,0,0,0,0,0,0,0,Fiber Optic
7577-SWIFR,1,1,0,0,0,0,1,1,1,Fiber Optic
7579-KKLOE,1,1,1,1,1,1,1,1,1,DSL
7579-OOPEC,1,1,0,1,0,0,0,0,0,DSL
7580-UGXNC,1,1,1,1,0,0,0,0,0,DSL
7581-EBBOU,1,1,0,1,1,1,1,0,0,DSL
7586-ZATGZ,1,1,0,0,0,0,1,0,0,Fiber Optic
7587-AOVVU,1,1,1,1,0,1,1,0,0,Fiber Optic
7587-RZNME,1,1,0,0,0,0,0,0,1,DSL
7590-VHVEG,0,1,0,1,0,0,0,0,0,DSL
7593-JNWRU,1,1,0,0,0,0,0,0,0,DSL
7593-XFKDI,1,1,0,0,0,0,0,0,0,DSL
7594-LZNWR,1,1,0,0,0,0,0,0,0,Fiber Optic
7594-RQHXR,1,1,0,0,0,0,0,1,1,Fiber Optic
7595-EHCDL,0,1,0,0,1,0,1,1,1,DSL
7595-EUIVN,1,1,0,1,0,0,0,0,0,Fiber Optic
7596-IIWYC,1,0,0,0,0,0,0,0,0,Sin servicio
7596-LDUXP,1,1,1,0,0,0,1,0,0,Fiber Optic
7596-ZYWBB,1,1,1,1,0,1,0,0,0,DSL
7598-UAASY,1,1,0,0,1,0,0,0,0,Fiber Optic
7599-FKVXZ,1,1,0,0,1,1,1,1,1,Fiber Optic
7599-NTMDP,0,1,1,1,0,1,1,0,0,Cable
7601-DHFWZ,1,0,0,0,0,0,0,0,0,Sin servicio
7601-GNDYK,1,0,0,0,0,0,0,0,0,Sin servicio
7601-WFVZV,1,0,0,0,0,0,0,0,0,Sin servicio
7602-DBTOU,1,0,0,0,0,0,0,0,0,Sin servicio
7602-MVRMB,1,1,1,0,1,1,1,1,1,Fiber Optic
7603-USHJS,1,1,0,0,0,0,0,0,1,Fiber Optic
7605-BDWDC,0,1,1,1,0,1,0,1,1,DSL
7605-SNLQG,1,1,0,0,1,0,0,0,0,DSL
7606-BPHHN,1,0,0,0,0,0,0,0,0,Sin servicio
7607-QKKTJ,1,1,0,1,1,0,0,1,1,Fiber Optic
7608-RGIRO,1,0,0,0,0,0,0,0,0,Sin servicio
7609-NRNCA,1,0,0,0,0,0,0,0,0,Sin servicio
7609-YBPXG,1,1,1,0,1,1,1,1,1,DSL
7610-TVOPG,1,0,0,0,0,0,0,0,0,Sin servicio
7611-YKYTC,1,1,1,0,0,0,0,0,0,Fiber Optic
7613-LLQFO,1,1,0,0,0,0,1,0,0,Fiber Optic
7614-QVWQL,0,1,0,1,0,0,1,1,1,DSL
7615-ESMYF,0,1,0,0,0,0,1,1,1,Cable
7617-EYGLW,1,0,0,0,0,0,0,0,0,Sin servicio
7619-ODSGN,1,1,1,0,0,0,0,0,0,DSL
7619-PLRLP,1,1,1,1,1,0,0,1,1,Cable
7621-VPNET,1,1,0,0,1,1,0,0,0,Fiber Optic
7622-FWGEW,1,1,1,1,1,1,1,1,0,DSL
7622-NXQZR,0,1,0,0,0,1,0,0,0,DSL
7623-HKYRK,1,0,0,0,0,0,0,0,0,Sin servicio
7623-TRNQN,1,1,0,0,0,1,0,0,0,DSL
7625-XCQRH,1,1,0,0,0,0,0,0,0,Fiber Optic
7627-JKIAZ,1,1,0,0,1,0,0,0,0,Fiber Optic
7629-WFGLW,1,1,1,1,1,1,0,0,0,Fiber Optic
7629-WIXZF,1,1,1,0,0,0,0,1,1,DSL
7632-MNYOY,1,1,0,1,1,1,1,1,0,Fiber Optic
7632-YUTXB,1,0,0,0,0,0,0,0,0,Sin servicio
7633-MVPUY,1,1,1,1,0,1,0,0,0,Cable
7634-HLQJR,1,0,0,0,0,0,0,0,0,Sin servicio
7634-WSWDB,0,1,1,0,0,0,0,1,1,DSL
7636-OWBPG,0,1,0,1,0,0,0,0,0,DSL
7636-PEPNS,1,1,0,0,0,0,0,0,0,Cable
7636-XUHWW,1,0,0,0,0,0,0,0,0,Sin servicio
7638-QVMVY,1,1,0,0,0,0,1,0,0,Fiber Optic
7639-LIAYI,1,1,1,0,0,1,1,1,1,Cable
7639-OPLNG,1,1,1,1,1,1,1,0,0,Cable
7639-SUPCW,1,1,1,0,0,0,0,0,0,DSL
7641-EUYET,1,1,1,1,1,0,1,0,0,Fiber Optic
7641-TQFHN,1,1,0,0,0,1,1,1,1,Fiber Optic
7643-RCHXS,1,0,0,0,0,0,0,0,0,Sin servicio
7644-OMVMY,1,0,0,0,0,0,0,0,0,Sin servicio
7647-GYYKX,1,0,0,0,0,0,0,0,0,Sin servicio
7649-PHJVR,1,0,0,0,0,0,0,0,0,Sin servicio
7649-SIJJF,1,1,1,1,1,1,0,1,1,DSL
7654-YWJUF,1,1,1,0,1,1,0,0,0,Fiber Optic
7657-DYEPJ,1,1,0,1,1,1,1,0,0,Cable
7658-UYUQS,1,1,0,0,1,0,1,0,0,Fiber Optic
7660-HDPJV,1,1,0,0,0,0,0,0,0,Fiber Optic
7661-CPURM,1,1,0,0,0,1,0,1,1,Fiber Optic
7663-CUXZB,1,1,1,1,1,1,1,1,1,Fiber Optic
7663-RGWBC,1,1,0,0,0,0,0,0,0,DSL
7663-YJHSN,1,1,1,1,1,1,1,0,0,Fiber Optic
7663-ZTEGJ,1,1,0,1,1,1,0,1,1,Fiber Optic
7665-NKLAV,0,1,1,0,1,1,0,0,0,Cable
7665-TOALD,1,1,0,0,0,0,0,0,1,Fiber Optic
7665-VIGUD,1,0,0,0,0,0,0,0,0,Sin servicio
7666-WKRON,1,1,0,0,1,1,0,0,0,Fiber Optic
7668-XCFYV,1,1,0,0,0,0,1,1,0,Fiber Optic
7669-LCRSD,1,1,0,0,0,0,1,0,0,Cable
7670-ZBPOQ,1,1,1,0,0,1,0,0,0,DSL
7672-VFMXZ,1,1,1,0,0,1,0,0,0,Cable
7673-BQGKU,1,0,0,0,0,0,0,0,0,Sin servicio
7673-LPRNY,1,1,1,0,1,0,1,1,1,DSL
7674-YTAFD,1,1,0,1,0,1,0,0,0,Fiber Optic
7675-OZCZG,1,1,0,0,0,0,0,0,0,DSL
7677-SJJJK,1,0,0,0,0,0,0,0,0,Sin servicio
7682-AZNDK,1,1,0,1,1,0,1,0,0,Fiber Optic
7683-CBDKJ,1,1,1,1,0,0,1,0,0,Cable
7684-XSZIY,1,0,0,0,0,0,0,0,0,Sin servicio
7688-AWMDX,1,1,1,0,0,1,0,0,0,DSL
7690-KPNCU,1,1,1,0,1,0,1,1,1,DSL
7691-KGKGP,1,1,0,1,0,1,1,0,0,DSL
7691-XVTZH,1,1,0,0,1,0,1,0,0,Fiber Optic
7693-LCKZL,1,1,0,1,0,0,0,0,0,Fiber Optic
7693-QPEFS,1,1,0,0,0,0,0,0,0,Fiber Optic
7694-VLBWQ,1,1,0,1,1,0,1,1,1,Fiber Optic
7695-PKLCZ,1,0,0,0,0,0,0,0,0,Sin servicio
7696-AMHOD,1,1,0,1,1,0,1,1,1,DSL
7696-CFTAT,1,0,0,0,0,0,0,0,0,Sin servicio
7698-YFGEZ,1,0,0,0,0,0,0,0,0,Sin servicio
7703-ZEKEF,1,1,0,0,1,0,0,0,0,Fiber Optic
7706-DZNKK,1,0,0,0,0,0,0,0,0,Sin servicio
7706-YLMQA,1,0,0,0,0,0,0,0,0,Sin servicio
7707-PYBBH,1,1,1,1,0,1,0,0,0,DSL
7710-JSYOA,1,1,0,1,0,1,0,1,1,Fiber Optic
7711-GQBZC,1,0,0,0,0,0,0,0,0,Sin servicio
7711-YIJWC,1,1,1,1,1,1,1,1,1,Cable
7714-YXSMB,1,1,0,0,1,0,1,1,1,Fiber Optic
7716-YTYHG,1,1,0,0,0,0,0,1,1,Fiber Optic
7717-BICXI,1,0,0,0,0,0,0,0,0,Sin servicio
7718-RXDGG,1,1,0,0,0,0,0,0,0,Fiber Optic
7718-UPSKJ,1,1,1,1,0,1,1,1,1,Fiber Optic
7721-DVEKZ,1,0,0,0,0,0,0,0,0,Sin servicio
7721-JXEAW,0,1,0,1,0,0,0,1,1,DSL
7722-CVFXN,1,1,0,1,0,1,1,1,1,Fiber Optic
7722-VJRQD,0,1,1,0,1,1,1,1,1,Cable
7727-SHVZV,1,0,0,0,0,0,0,0,0,Sin servicio
7729-JTEEC,1,1,0,0,0,0,0,0,0,DSL
7729-XBTWX,1,0,0,0,0,0,0,0,0,Sin servicio
7730-CLDSV,1,1,0,1,1,1,0,1,1,Fiber Optic
7730-IUTDZ,1,1,1,0,0,0,0,0,0,Fiber Optic
7733-UDMTP,0,1,0,1,1,0,1,1,1,DSL
7734-DBOAI,0,1,0,0,0,1,1,0,0,DSL
7739-LAXOG,1,1,0,0,1,0,0,1,1,Fiber Optic
7740-BTPUX,1,1,0,1,1,1,1,1,0,Fiber Optic
7740-KKCXF,0,1,0,1,0,0,0,0,0,DSL
7742-MYPGI,1,1,0,0,0,1,0,0,0,DSL
7743-EXURX,1,1,0,0,1,0,0,0,0,DSL
7746-AWNQW,0,1,0,0,1,1,0,0,0,DSL
7746-QYVCO,1,1,1,1,0,0,0,0,0,Cable
7748-UMTRK,1,1,0,0,0,1,1,1,1,Fiber Optic
7750-EYXWZ,0,1,0,1,1,1,1,1,1,Cable
7752-XUSCI,1,1,0,1,1,0,1,1,1,Fiber Optic
