customer_id,city,zip_code,total_population,latitude,longitude
8189-XRIKE,Newark,94560,42491,37.504133,-122.032347
8190-ZTQFB,Bieber,96009,595,41.083464,-121.107929
8191-XWSZG,Los Angeles,90018,47143,34.028735,-118.317236
8194-PEEBY,Irvine,92604,27369,33.688546,-117.788091
8197-BFWVU,Lake Isabella,93240,5564,35.607875,-118.466318
8198-RKSZG,El Cerrito,94530,23141,37.924838,-122.289145
8199-ZLLSA,Tujunga,91042,26753,34.296574,-118.244839
8200-KLNYW,San Geronimo,94963,548,38.00474,-122.663717
8200-LGKSR,Azusa,91702,57775,34.174493,-117.87068
8201-AAXCB,Ontario,91764,49474,34.074087,-117.605618
8203-XJZRC,Chula Vista,91914,2606,32.688506,-116.938632
8204-TIFGJ,June Lake,93529,618,37.730269,-119.055813
8204-YJCLA,San Ysidro,92173,28488,32.555828,-117.040073
8205-MQUGY,Sacramento,95834,8403,38.646209,-121.52446
8205-OTCHB,Riverside,92506,42425,33.930931,-117.361788
8205-VSLRB,Greenview,96037,295,41.528541,-122.955018
8207-DMRVL,Yorba Linda,92886,39458,33.897253,-117.792202
8207-VVMYB,Clayton,94517,14239,37.881842,-121.848111
8208-EUMTE,Villa Park,92861,5935,33.817473,-117.810462
8212-CRQXP,Alviso,95002,2147,37.449537,-121.994813
8212-DJRCH,Newbury Park,91320,37779,34.172071,-118.946262
8213-TAZPM,Lemon Grove,91945,24961,32.733564,-117.033713
8215-NGSPE,Oxnard,93035,25322,34.18454,-119.224666
8216-AZUUZ,San Francisco,94118,38955,37.781304,-122.461522
8217-QYOHV,Burbank,91505,29245,34.174215,-118.345928
8218-FFJDS,Georgetown,95634,2723,38.9386,-120.785514
8219-VYBVI,Rancho Santa Fe,92067,7615,33.012751,-117.200617
8220-OCUFY,Perris,92571,26357,33.828289,-117.201666
8221-EQDGL,Alleghany,95910,118,39.467828,-120.841386
8221-HVAYI,Gustine,95322,7872,37.147198,-121.120161
8224-DWCKX,Burlingame,94010,40346,37.57028,-122.365778
8224-IVVPA,Caliente,93518,1022,35.358953,-118.527064
8224-KDLKN,Sacramento,95825,30715,38.590035,-121.412455
8224-UAXBZ,Sacramento,95827,19611,38.549185,-121.328386
8225-BTJAU,Stinson Beach,94970,781,37.921137,-122.657562
8226-BXGES,Gardena,90249,26442,33.90139,-118.315697
8229-BUJHX,Chula Vista,91911,71126,32.607964,-117.059459
8229-MYEJZ,Upland,91786,48827,34.105493,-117.660934
8229-TNIQA,Pasadena,91105,10253,34.13946,-118.166649
8231-BSWXX,Mojave,93501,4882,35.097323,-118.171288
8232-CTLKO,Ocotillo,92259,471,32.698964,-115.886656
8232-UTFOZ,Glendora,91740,25135,34.119363,-117.855059
8234-GSZYK,Albion,95410,1054,39.225694,-123.717354
8237-ULIXL,San Francisco,94116,42959,37.74441,-122.486764
8241-JUIQO,Sunnyvale,94086,64010,37.378541,-122.020456
8242-JSVBO,Mountain Ranch,95246,1692,38.264262,-120.515133
8242-PDSGJ,Chilcoot,96105,650,39.872961,-120.198876
8242-SOQUO,Oakland,94619,24518,37.787186,-122.14633
8245-UMPYT,Lockwood,93932,538,35.989792,-121.055933
8246-SHFGA,Mount Shasta,96067,7309,41.33832,-122.290756
8249-THVEC,Los Angeles,90041,27866,34.137412,-118.207607
8250-ZNGGW,Rio Vista,94571,5246,38.148862,-121.737696
8257-RZAHR,San Jose,95134,9657,37.42765,-121.945416
8258-GSTJK,San Pedro,90732,21279,33.744119,-118.31448
8259-DZLIZ,Delhi,95315,10159,37.422961,-120.765493
8259-NFJTV,Flournoy,96029,84,39.84784,-122.544556
8260-NGFNY,Phelan,92371,12463,34.441123,-117.537886
8261-GWDBQ,Corona,92880,16998,33.918043,-117.617809
8262-COGGB,Visalia,93277,44741,36.303793,-119.375646
8263-JQAIK,Palmdale,93591,6787,34.598221,-117.79593
8263-OKETD,Caruthers,93609,5446,36.5276,-119.865999
8263-QMNTJ,San Francisco,94104,384,37.791222,-122.402241
8265-HKSOW,Occidental,95465,1880,38.415003,-122.998726
8266-VBFQL,Jamul,91935,8759,32.695681,-116.798386
8267-KFGYD,Alhambra,91803,30635,34.074736,-118.145959
8267-ZNYVZ,Spring Valley,91977,56100,32.726627,-116.994608
8268-YDIXR,Merced,95348,23100,37.40122,-120.514191
8270-RKSAP,Anaheim,92801,60553,33.844983,-117.952151
8272-ONJLV,San Diego,92123,25232,32.808814,-117.134694
8276-MQBYC,Los Angeles,90028,30568,34.099869,-118.326843
8277-RVRSV,Danville,94506,19777,37.791481,-121.903253
8280-MQRQN,Arnold,95223,5159,38.32153,-120.236358
8285-ABVLB,Santa Barbara,93103,20893,34.438581,-119.685368
8286-AFUYI,Glendale,91203,14493,34.153338,-118.262974
8290-YWKHZ,Fallbrook,92028,42239,33.362575,-117.299644
8292-FRFZQ,Malibu,90263,11,34.037037,-118.705803
8292-ITGYJ,Campo Seco,95226,75,38.233879,-120.861666
8292-TYSPY,Los Angeles,90048,21739,34.072945,-118.37267
8294-UIMBA,Northridge,91325,32307,34.236683,-118.517588
8295-FHIVV,Paicines,95043,813,36.525703,-120.952122
8295-KMENE,Newhall,91321,30742,34.370378,-118.504118
8305-VHZBZ,San Diego,92154,68776,32.578103,-117.012975
8309-IEYJD,Indian Wells,92210,3873,33.537646,-116.291089
8309-PPCED,Nipomo,93444,15405,35.050345,-120.489599
8311-UEUAB,Rialto,92376,75882,34.109775,-117.378904
8313-AFGBW,Los Angeles,90008,30852,34.008293,-118.346766
8313-KTIHG,Thousand Palms,92276,6242,33.849263,-116.382778
8313-NDOIA,Green Valley Lake,92341,317,34.244411,-117.072654
8314-DPQHL,Auberry,93602,3464,36.991762,-119.242874
8314-HTWVE,Cypress,90630,47344,33.818477,-118.038307
8316-BBQAY,Redwood City,94063,32368,37.499411,-122.196318
8317-BVKSO,Termo,96132,72,41.027281,-120.669427
8318-LCNBW,San Luis Obispo,93405,31982,35.236549,-120.727344
8319-QBEHW,San Jose,95134,9657,37.42765,-121.945416
8325-QRPZR,Benicia,94510,25578,38.113533,-122.11926
8327-LZKAS,Pomona,91767,46626,34.083086,-117.737997
8327-WKMIE,Le Grand,95333,3256,37.249377,-120.249581
8328-SKJNO,Seeley,92273,1632,32.790282,-115.689559
8329-GWVPJ,Berkeley,94708,10737,37.897743,-122.263124
8329-IBCTI,Cotati,94931,7936,38.326215,-122.718742
8329-UTMVM,Bakersfield,93313,25126,35.140938,-119.051348
8331-ZXFOE,Santa Clara,95054,13031,37.393554,-121.965114
8332-OSJDW,Los Angeles,90038,32562,34.088017,-118.327168
8336-TAVKX,Berry Creek,95916,1279,39.657228,-121.37778
8337-MSSXB,Trabuco Canyon,92679,32268,33.631119,-117.567346
8337-UPOAQ,Wrightwood,92397,4253,34.358321,-117.618263
8338-QIUNR,Bakersfield,93304,44588,35.339796,-119.023552
8344-WFMFH,Los Angeles,90008,30852,34.008293,-118.346766
8345-MVDYC,Gardena,90248,9960,33.876482,-118.284077
8347-GDTMP,Ripon,95366,12646,37.750778,-121.13238
8348-HFYIV,Oakland,94601,54876,37.776523,-122.219268
8348-JLBUG,North San Juan,95960,565,39.423046,-120.984472
8350-NYMVI,Chico,95973,26971,39.903272,-121.843567
8356-WUAOJ,Glendale,91205,41390,34.13658,-118.245839
8357-EQXFO,Union City,94587,66472,37.59485,-122.051521
8361-LBRDI,Saint Helena,94574,9423,38.581354,-122.296283
8361-LTMKD,Fallbrook,92028,42239,33.362575,-117.299644
8364-TRMMK,San Jose,95132,40568,37.424655,-121.74841
8372-JUXUI,San Bernardino,92410,44556,34.106922,-117.297553
8374-UULRV,Carmel By The Sea,93921,2966,36.554618,-121.922239
8374-XGEJJ,Temecula,92590,3070,33.475493,-117.219551
8375-DKEBR,Hermosa Beach,90254,18693,33.86532,-118.396336
8375-KVTHK,Fort Bragg,95437,14417,39.455555,-123.683979
8378-LKJAF,Santa Ana,92704,91188,33.719869,-117.907063
8380-MQINP,Los Angeles,90035,27799,34.051809,-118.383843
8380-PEFPE,Avalon,90704,3699,33.391181,-118.421305
8382-SHQEH,Rancho Cucamonga,91739,12937,34.133809,-117.523724
8383-SGHJU,Lake Arrowhead,92352,9793,34.2565,-117.19335
8384-FZBJK,San Mateo,94404,31882,37.556094,-122.272437
8387-MOJJT,Nubieber,96068,240,41.082472,-121.195215
8387-UGUSU,Irvine,92614,22499,33.680302,-117.833296
8388-DMKAE,Los Angeles,90016,46984,34.028331,-118.354338
8388-FYNPZ,Pleasant Hill,94523,32685,37.95338,-122.076886
8390-FESFV,Sebastopol,95472,31266,38.398815,-122.861923
8393-DLHGA,Palermo,95968,1254,39.435756,-121.552071
8393-JMVMB,Thousand Oaks,91360,42526,34.214054,-118.88109
8395-ETZKQ,Sacramento,95841,20993,38.660442,-121.346321
8397-MVTAZ,Sun City,92587,13151,33.69887,-117.25071
8398-TBIYD,Castro Valley,94552,13212,37.722727,-122.02157
8399-YNDCH,Columbia,95310,2144,38.085839,-120.37855
8400-WZICQ,Long Beach,90813,63136,33.781086,-118.199049
8401-EMUWF,Paramount,90723,55306,33.897122,-118.164432
8402-EIVQS,Frazier Park,93222,1526,34.907911,-119.234281
8402-OOOHJ,Buena Park,90620,44442,33.845706,-118.012204
8404-FYDIB,Los Angeles,90012,30596,34.065875,-118.238728
8404-GFGCZ,Millville,96062,830,40.531257,-122.148139
8404-VIOMB,Lakehead,96051,1236,40.883853,-122.418258
8404-VLQFB,California Hot Springs,93207,226,35.865795,-118.69759
8405-IGQFX,Bridgeport,93517,826,38.184583,-119.286558
8406-LNMHF,Temecula,92592,46171,33.507255,-117.029473
8409-WQJUX,Arcata,95521,19596,40.839958,-124.003757
8410-BGQXN,Angels Camp,95222,4264,38.071327,-120.632221
8413-VONUO,Grimes,95950,531,39.033058,-121.895718
8413-YNHNV,Oakland,94603,31392,37.739113,-122.175602
8414-MYSHR,Arcadia,91007,30933,34.128284,-118.047732
8414-OOEEL,Oakland,94606,41876,37.792489,-122.244314
8417-FMLZI,Santa Cruz,95060,43192,36.993451,-122.098858
8417-GSODA,Rancho Cucamonga,91737,23079,34.245289,-117.642503
8421-WZOOW,Rio Vista,94571,5246,38.148862,-121.737696
8429-XIBUM,Oakland,94618,15438,37.84551,-122.235181
8430-TWCBX,Novato,94947,24741,38.112166,-122.634384
8433-WPJTV,French Camp,95231,5094,37.873283,-121.292034
8433-WXGNA,Salinas,93906,53946,36.722898,-121.633648
8434-PNQZX,Marina Del Rey,90292,18058,33.977468,-118.445475
8434-VGEQQ,Guadalupe,93434,5726,34.936,-120.594655
8436-BJUMM,Albany,94706,15882,37.890274,-122.295192
8439-LTUGF,Lake Forest,92630,59176,33.644849,-117.684254
8441-SHIPE,Glendale,91204,17015,34.136306,-118.26036
8443-WVPSS,Galt,95632,24194,38.274451,-121.259201
8443-ZRDBZ,Fontana,92336,54586,34.136367,-117.460803
8444-WRIDW,Thousand Oaks,91362,33057,34.191842,-118.822796
8445-DNBAE,Sacramento,95814,16599,38.584505,-121.491956
8450-JOVAH,Agoura Hills,91301,25303,34.129058,-118.759788
8450-LUGUK,San Diego,92103,30202,32.747484,-117.166877
8450-UYIBU,Fresno,93703,31180,36.768774,-119.762633
8454-AATJP,Oakland,94607,21054,37.80707,-122.297401
8455-HIRAQ,Carmichael,95608,58830,38.626128,-121.328011
8456-QDAVC,Winterhaven,92283,3663,32.852947,-114.850784
8457-XIGKN,Norco,92860,22443,33.925833,-117.559639
8461-EFQYM,San Jose,95119,10155,37.233226,-121.78809
8464-EETCQ,Salinas,93905,58548,36.667794,-121.601306
8465-SBRXP,Baldwin Park,91706,76890,34.098275,-117.967399
8466-PZBLH,Descanso,91916,1587,32.912664,-116.635387
8467-WYNSR,Clayton,94517,14239,37.881842,-121.848111
8468-EHYJA,Palo Verde,92266,291,33.3249,-114.758334
8468-FZTOE,San Diego,92126,74232,32.886925,-117.152162
8469-SNFFH,San Pedro,90731,58639,33.736387,-118.284363
8473-VUVJN,Temecula,92590,3070,33.475493,-117.219551
8474-UMLNT,Fresno,93710,29337,36.822715,-119.761826
8480-PPONV,Guerneville,95446,4913,38.52576,-123.013347
8481-YYXWG,Hume,93628,93,36.807595,-118.901544
8485-GJCDN,San Diego,92109,46086,32.787836,-117.232376
8486-AYEQH,Guatay,91931,796,32.857946,-116.561917
8490-BXHEO,Lucerne Valley,92356,5256,34.508417,-116.856103
8495-LJDFO,Rancho Santa Margarita,92688,42193,33.624654,-117.611733
8495-PRWFH,Waterford,95386,8308,37.669516,-120.626964
8496-DMZUK,Soulsbyville,95372,1519,37.990574,-120.261821
8496-EJAUI,Tujunga,91042,26753,34.296574,-118.244839
8498-XXGWA,Malibu,90265,19630,34.074572,-118.831181
8499-BRXTD,Kernville,93238,1873,35.852892,-118.397782
8510-AWCXC,Novato,94945,16429,38.135897,-122.563683
8510-BBWMU,Stonyford,95979,844,39.288127,-122.415841
8510-TMWYB,Sacramento,95814,16599,38.584505,-121.491956
8512-WIWYV,Kirkwood,95646,129,38.631489,-120.015167
8513-OLYGY,Fortuna,95540,12241,40.584991,-124.121504
8514-VZHEB,Travis Afb,94535,9978,38.265899,-121.939461
8515-OCTJS,Lemoore,93245,30419,36.303666,-119.825657
8519-IMDHU,Alderpoint,95511,261,40.166028,-123.584144
8519-QJGJD,Twain,95984,73,40.022184,-121.062384
8532-UEFWH,Huntington Beach,92649,32304,33.721917,-118.043237
8535-SFUTN,Moreno Valley,92555,12743,33.907361,-117.109972
8540-ZQGEA,Playa Del Rey,90293,11264,33.947305,-118.439841
8541-QVFKM,Long Beach,90807,31556,33.830099,-118.182239
8543-MSDMF,Coachella,92236,23170,33.680031,-116.171678
8544-GOQSH,Pacoima,91331,97318,34.255442,-118.421314
8544-JNBOX,Weimar,95736,31,39.00978,-120.978273
8547-NSBBO,San Pedro,90731,58639,33.736387,-118.284363
8548-AWOFC,Huntington Beach,92647,58764,33.723579,-118.005441
8550-XSXUQ,Cottonwood,96022,12348,40.336392,-122.448533
8552-OBVRU,Ivanhoe,93235,4517,36.385818,-119.224243
8559-CIZFV,Annapolis,95412,747,38.731055,-123.316553
8559-WNQZS,Atwater,95301,27808,37.321233,-120.656354
8561-NMTBD,Lawndale,90260,33300,33.88856,-118.351813
8562-GHPPI,San Leandro,94577,41871,37.717196,-122.159338
8563-IIOXK,Duarte,91010,27414,34.145695,-117.95982
8563-OYMQY,Covina,91722,33817,34.097345,-117.906736
8564-LDKFL,Big Bar,96010,269,40.775272,-123.287414
8565-CLBZW,San Diego,92117,51213,32.825086,-117.199424
8565-HBFNN,Los Altos,94024,21496,37.352911,-122.093002
8565-WUXZU,Vina,96092,439,39.955164,-122.018567
8566-YPRGL,Long Beach,90806,49647,33.802664,-118.179971
8570-KLJYJ,Arroyo Grande,93420,24499,35.176236,-120.483243
8571-ZCMCX,Fresno,93706,35790,36.654614,-119.903674
8573-CGOCC,Stockton,95215,23789,37.946282,-121.139499
8573-JGCZW,Idyllwild,92549,3588,33.755039,-116.741796
8577-QSOCG,Berkeley,94703,19763,37.863843,-122.275684
8580-AECUZ,San Diego,92130,28201,32.957195,-117.202542
8580-QVLOC,Merced,95348,23100,37.40122,-120.514191
8582-KRHPJ,Moraga,94556,16510,37.827946,-122.107185
8584-KMVXD,Calistoga,94515,7384,38.629618,-122.593216
8587-XYZSF,Bellflower,90706,72893,33.887676,-118.127289
8590-OHDIW,Garden Grove,92843,43491,33.764018,-117.931507
8590-YFFQO,Morgan Hill,95037,41707,37.161544,-121.649371
8591-NXRCV,Malibu,90265,19630,34.074572,-118.831181
8591-TKMZH,Claremont,91711,34716,34.127621,-117.717863
8592-PLTMQ,Fontana,92335,82630,34.087558,-117.464096
8593-WHYHV,Los Angeles,90047,47107,33.958149,-118.308441
8595-SIZNC,Los Angeles,90026,73686,34.078991,-118.263804
8597-CTXVJ,Jenner,95450,438,38.505995,-123.187019
8597-CWYHH,Torrance,90502,17058,33.833181,-118.292062
8601-QACRS,Fallbrook,92028,42239,33.362575,-117.299644
8603-IJWDN,Pinole,94564,16717,37.996462,-122.293716
8605-ITULD,Crescent Mills,95934,178,40.080342,-120.957805
8606-CIQUL,Temecula,92591,25655,33.540604,-117.10909
8606-OEGQZ,Escalon,95320,11474,37.818543,-121.006907
8608-OZTLB,Applegate,95703,1526,38.983388,-120.988814
8610-WFCJF,Palo Alto,94303,45499,37.45809,-122.115398
8610-ZIKJJ,Tujunga,91042,26753,34.296574,-118.244839
8612-GXIDD,San Bernardino,92404,53636,34.183286,-117.221722
8614-VGMMV,Riverside,92503,71678,33.890046,-117.455583
8617-ENBDS,Helendale,92342,4948,34.757783,-117.33997
8619-IJNDK,Santa Ana,92703,70011,33.748635,-117.906125
8620-RJPZN,Los Altos,94022,18486,37.349546,-122.134356
8621-MNIHH,Madison,95653,844,38.674276,-121.961866
8622-ZLFKO,Fresno,93710,29337,36.822715,-119.761826
8623-TMRBY,Chula Vista,91915,9278,32.605012,-116.97595
8623-ULFNQ,Cerritos,90703,51556,33.8681,-118.067402
8624-GIOUT,Seeley,92273,1632,32.790282,-115.689559
8625-AZYZY,Anza,92539,3745,33.527605,-116.666551
8626-PTQGE,Escondido,92026,43436,33.21846,-117.116916
8626-XHBIE,Riverdale,93656,5729,36.452211,-119.94575
8627-EHGIP,Sacramento,95838,34894,38.646096,-121.442433
8627-ZYGSZ,Compton,90220,47305,33.88151,-118.234451
8628-MFKAX,San Pablo,94806,55720,37.980269,-122.342635
8630-FJLIB,San Jose,95130,13481,37.277592,-121.986477
8630-QSGXK,Pinon Hills,92372,4280,34.459322,-117.629729
8631-NBHFZ,Running Springs,92382,5395,34.186211,-117.07683
8631-WUXGY,Magalia,95954,11168,39.933852,-121.584371
8631-XVRZL,Kyburz,95720,183,38.766036,-120.209673
8634-CILSZ,San Diego,92109,46086,32.787836,-117.232376
8634-MPHTR,Forbestown,95941,452,39.531028,-121.24807
8637-XJIVR,Marina Del Rey,90292,18058,33.977468,-118.445475
8639-NHQEI,Seiad Valley,96086,332,41.924174,-123.260788
8640-SDGKB,Los Angeles,90066,55204,34.002028,-118.430656
8642-GVWRF,Capitola,95010,9673,36.977025,-121.952864
8644-XLFBW,Lake Elsinore,92532,4546,33.705836,-117.318204
8644-XYTSV,Ballico,95303,809,37.4695,-120.672724
8645-KOMJQ,Orosi,93647,9780,36.600185,-119.175655
8645-KWHJO,San Gabriel,91776,38041,34.089927,-118.095645
8646-JCOMS,Maywood,90270,28094,33.988572,-118.186565
8647-SDTWQ,Hood,95639,213,38.375325,-121.507935
8648-PFRMP,Ferndale,95536,2965,40.4785,-124.301372
8650-RHRKE,Oakdale,95361,25384,37.785033,-120.776141
8651-ENBZX,Grizzly Flats,95636,659,38.636102,-120.522149
8652-YHIYU,San Jose,95125,46185,37.294926,-121.894763
8654-DHAOW,Burson,95225,27,38.183918,-120.898817
8659-HDIYE,Los Angeles,90067,2527,34.057496,-118.413959
8659-IOOPU,Moss Landing,95039,899,36.863303,-121.781632
8660-BUETV,Riverside,92501,18999,33.994676,-117.372498
8661-BOYNW,Tollhouse,93667,2633,36.993666,-119.348267
8663-UPDGF,Whittier,90605,38181,33.960891,-118.032222
8665-UTDHZ,Los Angeles,90029,41713,34.089953,-118.294824
8668-KNZTI,Sacramento,95834,8403,38.646209,-121.52446
8670-ERCJH,Portola Valley,94028,6601,37.369709,-122.215844
8670-MEFCP,Tranquillity,93668,1130,36.635661,-120.288644
8671-KKKOS,Newman,95360,8504,37.343846,-121.039391
8672-OAUPW,Corona,92883,13188,33.762351,-117.488725
8676-OOQEJ,Amboy,92304,42,34.559882,-115.637164
8676-TRMJS,Torrance,90504,31678,33.867257,-118.330794
8677-HDZEE,Mountain Center,92561,1500,33.638645,-116.55783
8679-JOEVF,Sacramento,95838,34894,38.646096,-121.442433
8679-LZBMD,North Fork,93643,3376,37.244307,-119.470256
8680-CGLTP,Nicasio,94946,607,38.065359,-122.665566
8681-ICONS,Sacramento,95822,44683,38.512569,-121.495184
8685-WHQPW,San Diego,92110,24169,32.76501,-117.19938
8687-BAFGU,Clovis,93612,33856,36.814539,-119.711868
8690-UPCZI,Los Angeles,90004,67852,34.076259,-118.310715
8690-ZVLCL,Los Angeles,90038,32562,34.088017,-118.327168
8695-ARGXZ,Fresno,93722,60889,36.78979,-119.929894
8695-WDYEA,Chico,95928,32848,39.681488,-121.83721
8696-JKZNU,Anderson,96007,21418,40.448632,-122.306657
8699-ASUFO,Nuevo,92567,7344,33.82769,-117.102244
8701-DGLVH,Elk Grove,95624,38534,38.434138,-121.30587
8705-DWKTI,Gasquet,95543,532,41.867908,-123.794144
8705-WZCYL,Encinitas,92024,47126,33.054579,-117.25665
8706-HRADD,Sunnyvale,94087,50070,37.3511,-122.037311
8707-HOEDG,Palmdale,93552,25370,34.557711,-118.029441
8707-RMEZH,Tecate,91980,91,32.587557,-116.636816
8708-XPXHZ,Castella,96017,228,41.121108,-122.336613
8709-KRDVL,Scott Bar,96085,88,41.737962,-123.07557
8710-YGLWG,North Hills,91343,57017,34.238802,-118.482296
8711-LOBKY,Navarro,95463,148,39.182916,-123.552571
8713-IGZSO,Salinas,93906,53946,36.722898,-121.633648
8714-CTZJW,Pilot Hill,95664,1173,38.803731,-121.043799
8714-EUHJO,Castella,96017,228,41.121108,-122.336613
8715-KKTFG,Roseville,95661,25173,38.736685,-121.251984
8717-VCTXJ,Santa Cruz,95065,8365,37.031404,-121.981865
8718-PTMEZ,Lake Elsinore,92530,38519,33.655421,-117.391751
8720-RQSBJ,Armona,93202,2872,36.315979,-119.710852
8722-NGNBH,Walnut,91789,45118,34.018354,-117.85492
8722-PRFDV,Los Angeles,90042,64672,34.11572,-118.192754
8725-JEDFD,Calabasas,91302,23661,34.130861,-118.68346
8727-JQFHV,Dunsmuir,96025,2602,41.212695,-122.392067
8727-XDPUD,Sacramento,95829,11396,38.486502,-121.334051
8728-SKJLR,Olancha,93549,318,36.296851,-117.865469
8731-WBBMB,San Diego,92117,51213,32.825086,-117.199424
8734-DKSTZ,Winterhaven,92283,3663,32.852947,-114.850784
8734-FNWVH,West Covina,91792,31622,34.024405,-117.898722
8735-DCXNF,Pilot Hill,95664,1173,38.803731,-121.043799
8735-IJJEG,Guatay,91931,796,32.857946,-116.561917
8735-NBLWT,Foresthill,95631,5714,39.031876,-120.811141
8735-SDUFN,Salinas,93908,13027,36.624338,-121.615669
8738-JOKAR,Covina,91722,33817,34.097345,-117.906736
8739-QOTTN,Avalon,90704,3699,33.391181,-118.421305
8739-WWKDU,San Diego,92109,46086,32.787836,-117.232376
8739-XNIKG,Bakersfield,93301,12963,35.383937,-119.020428
8740-CRYFY,Sacramento,95823,72199,38.475465,-121.443625
8740-XLHDR,Greenwood,95635,1140,38.921333,-120.897718
8741-LQOBK,Elmira,95625,171,38.349195,-121.902943
8745-PVESG,Rancho Santa Fe,92067,7615,33.012751,-117.200617
8746-BFOAJ,Garden Grove,92845,15878,33.782955,-118.026456
8746-OQQRW,Hopland,95449,1373,38.93706,-123.118111
8747-UDCOI,Sun City,92587,13151,33.69887,-117.25071
8748-HFWBO,Camino,95709,4829,38.748316,-120.675512
8749-CLJXC,Ahwahnee,93601,1968,37.375816,-119.739935
8749-JMNKX,Montebello,90640,62425,34.015217,-118.109962
8749-TZYEC,Yorba Linda,92887,20893,33.884073,-117.732197
8750-QWZAJ,Orange,92867,40915,33.81859,-117.821288
8751-EDEKA,Rancho Santa Fe,92091,1072,32.99356,-117.207121
8752-GHJFU,Applegate,95703,1526,38.983388,-120.988814
8752-IMQOS,Fullerton,92832,24502,33.868316,-117.929029
8752-STIVR,Elmira,95625,171,38.349195,-121.902943
8755-IWJHN,Honeydew,95545,82,40.342928,-124.063329
8755-OGKNA,Laton,93242,2900,36.444232,-119.718285
8756-RDDLT,San Leandro,94577,41871,37.717196,-122.159338
8757-TFHHJ,San Jose,95128,32804,37.316146,-121.936285
8760-ZRHKE,Berry Creek,95916,1279,39.657228,-121.37778
8761-NSOBC,Gridley,95948,9763,39.346898,-121.759537
8763-KIAFH,Whittier,90603,19109,33.945318,-117.992066
8766-PAFNE,Hayward,94545,27311,37.62984,-122.120843
8769-KKTPH,Los Angeles,90066,55204,34.002028,-118.430656
8773-HHUOZ,Los Angeles,90032,46960,34.078821,-118.177576
8774-GSBUN,Compton,90222,29825,33.912246,-118.236773
8775-CEBBJ,Seeley,92273,1632,32.790282,-115.689559
8775-ERLNB,Indio,92203,2743,33.752938,-116.230055
8775-LHDJH,San Jose,95136,36944,37.270938,-121.851046
8777-MBMTS,West Covina,91791,30458,34.061634,-117.893169
8777-PVYGU,Burson,95225,27,38.183918,-120.898817
8778-LMWTJ,River Pines,95675,364,38.545775,-120.743325
8779-QRDMV,Los Angeles,90022,68701,34.02381,-118.156582
8779-YIQQA,Pico Rivera,90660,63288,33.989524,-118.089299
8780-IHCRN,Healdsburg,95448,17979,38.618347,-122.908422
8780-IXSTS,San Diego,92109,46086,32.787836,-117.232376
8780-RSYYU,Dixon,95620,18529,38.392821,-121.799917
8780-YRMTT,Yountville,94599,2873,38.421458,-122.365048
8782-LKFPK,Beaumont,92223,17721,33.946982,-116.977672
8782-NUUOL,Crescent Mills,95934,178,40.080342,-120.957805
8784-CGILN,Tarzana,91356,27424,34.157137,-118.548511
8785-CJSHH,West Sacramento,95691,19050,38.627951,-121.593287
8785-EPNCG,Sacramento,95815,25355,38.608405,-121.449942
8788-DOXSU,Frazier Park,93225,4498,34.827662,-118.999073
8791-GFXLZ,San Jose,95127,60620,37.375156,-121.795867
8792-AOROI,Glendora,91741,24973,34.14649,-117.849815
8799-OXZMD,Los Angeles,90048,21739,34.072945,-118.37267
8800-JOOCF,Fallbrook,92028,42239,33.362575,-117.299644
8800-ZKRFW,Philo,95466,1113,39.094102,-123.500853
8802-UNOJF,Philo,95466,1113,39.094102,-123.500853
8805-JNRAZ,Huntington Beach,92646,56517,33.666301,-117.969501
8806-EAGWC,Old Station,96071,182,40.656287,-121.428965
8807-ARQET,Angels Camp,95222,4264,38.071327,-120.632221
8807-OPMBM,Newbury Park,91320,37779,34.172071,-118.946262
8808-ELEHO,Modesto,95356,26055,37.716186,-121.025836
8809-RIHDD,Sacramento,95827,19611,38.549185,-121.328386
8809-XKHMD,Sacramento,95828,54880,38.486938,-121.395805
8812-ZRHFP,San Francisco,94133,26831,37.802071,-122.411004
8815-LMFLX,Martinez,94553,46677,38.014457,-122.115432
8816-VXNZD,Coronado,92118,24093,32.68674,-117.186612
8818-DOPVL,El Cerrito,94530,23141,37.924838,-122.289145
8818-XYFCQ,Walnut Creek,94598,26022,37.916648,-122.008483
8819-IMISP,Redlands,92373,31230,34.003243,-117.138286
8819-WFGGJ,Grimes,95950,531,39.033058,-121.895718
8819-ZBYNA,Murrieta,92562,36149,33.548869,-117.334165
8821-KVZKQ,Fort Bragg,95437,14417,39.455555,-123.683979
8821-XNHVZ,San Diego,92109,46086,32.787836,-117.232376
8822-KNBHV,Los Angeles,90011,101215,34.00709,-118.258681
8823-RLPWL,Rosamond,93560,14931,34.903052,-118.411251
8824-RWFXJ,Santa Cruz,95062,36631,36.974575,-121.991149
8835-VSDSE,San Diego,92129,47224,32.961064,-117.134917
8837-VVWLQ,Capistrano Beach,92624,7465,33.458754,-117.665104
8838-GPHZP,Orange,92866,15396,33.784597,-117.844535
8840-DQLGN,Burbank,91502,11517,34.177267,-118.31003
8844-TONUD,Acampo,95220,6317,38.200231,-121.235034
8845-LWKGE,El Dorado,95623,4097,38.63153,-120.842609
8847-GEOOQ,Fontana,92337,29847,34.049671,-117.468896
8849-AYPTR,Sacramento,95819,15975,38.567594,-121.437507
8849-GYOKR,Mineral,96063,124,40.408796,-121.579609
