customer_id,satisfaction_score,cltv,customer_status,churn_label,churn_category,churn_group,razon_abandono
8294-UIMBA,5,4584,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8295-FHIVV,5,5873,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8295-KMENE,4,5978,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
8305-VHZBZ,1,4325,Churned,Yes,Price,"[90, 100)",Long distance charges
8309-IEYJD,4,2576,Joined,No,Not Applicable,"[20, 30)",Attitude of service provider
8309-PPCED,4,6030,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8311-UEUAB,3,5420,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8313-AFGBW,4,4795,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8313-KTIHG,3,5281,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8313-NDOIA,5,5813,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8314-DPQHL,4,5535,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
8314-HTWVE,3,3973,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8316-BBQAY,3,6251,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
8317-BVKSO,5,5728,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
8318-LCNBW,3,5638,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
8319-QBEHW,4,2715,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
8325-QRPZR,3,4216,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8327-LZKAS,2,4423,Churned,Yes,Dissatisfaction,"[90, 100)",Service dissatisfaction
8327-WKMIE,5,4422,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8328-SKJNO,3,5230,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
8329-GWVPJ,5,4539,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8329-IBCTI,3,5881,Churned,Yes,Competitor,"[90, 100)",Competitor made better offer
8329-UTMVM,4,3104,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
8331-ZXFOE,3,5395,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
8332-OSJDW,4,3277,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8336-TAVKX,3,4032,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
8337-MSSXB,2,3677,Churned,Yes,Attitude,"[70, 80)",Attitude of service provider
8337-UPOAQ,2,5124,Churned,Yes,Competitor,"[70, 80)",Competitor made better offer
8338-QIUNR,3,4397,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
8344-WFMFH,4,4738,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8345-MVDYC,3,5937,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
8347-GDTMP,3,5113,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
8348-HFYIV,3,5775,Churned,Yes,Dissatisfaction,"[90, 100)",Limited range of services
8348-JLBUG,3,4270,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
8350-NYMVI,3,3618,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
8356-WUAOJ,5,5669,Joined,No,Not Applicable,"[60, 70)",Competitor had better devices
8357-EQXFO,2,3077,Churned,Yes,Competitor,"[90, 100)",Competitor made better offer
8361-LBRDI,3,6190,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8361-LTMKD,2,5839,Churned,Yes,Competitor,"[70, 80)",Competitor made better offer
8364-TRMMK,1,2876,Churned,Yes,Dissatisfaction,"[70, 80)",Lack of self-service on Website
8372-JUXUI,1,2814,Churned,Yes,Competitor,"[90, 100)",Competitor had better devices
8374-UULRV,4,5965,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
8374-XGEJJ,1,3123,Churned,Yes,Dissatisfaction,"[80, 90)",Product dissatisfaction
8375-DKEBR,1,3438,Churned,Yes,Competitor,"[90, 100)",Competitor had better devices
8375-KVTHK,4,5757,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
8378-LKJAF,3,3738,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
8380-MQINP,5,5153,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
8380-PEFPE,1,2377,Churned,Yes,Competitor,"[90, 100)",Competitor had better devices
8382-SHQEH,1,2656,Churned,Yes,Price,"[80, 90)",Long distance charges
8383-SGHJU,3,2853,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
8384-FZBJK,3,6351,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
8387-MOJJT,1,5396,Churned,Yes,Competitor,"[80, 90)",Competitor made better offer
8387-UGUSU,4,3591,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8388-DMKAE,5,2653,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
8388-FYNPZ,3,2401,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8390-FESFV,4,5466,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8393-DLHGA,1,2241,Churned,Yes,Competitor,"[60, 70)",Competitor offered more data
8393-JMVMB,3,2133,Joined,No,Not Applicable,"[40, 50)",Attitude of service provider
8395-ETZKQ,3,5443,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8397-MVTAZ,3,2568,Churned,Yes,Other,"[70, 80)",Poor expertise of online support
8398-TBIYD,3,4520,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
8399-YNDCH,1,4716,Churned,Yes,Competitor,"[70, 80)",Competitor had better devices
8400-WZICQ,3,4149,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8401-EMUWF,3,4701,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
8402-EIVQS,3,4078,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
8402-OOOHJ,5,5918,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8404-FYDIB,3,4469,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8404-GFGCZ,4,4552,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
8404-VIOMB,4,4165,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8404-VLQFB,3,4667,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8405-IGQFX,3,4039,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
8406-LNMHF,4,5295,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8409-WQJUX,3,4458,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
8410-BGQXN,5,4402,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8413-VONUO,3,5332,Churned,Yes,Dissatisfaction,"[80, 90)",Limited range of services
8413-YNHNV,3,6487,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8414-MYSHR,1,2834,Churned,Yes,Dissatisfaction,"[70, 80)",Network reliability
8414-OOEEL,4,4285,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8417-FMLZI,1,4242,Churned,Yes,Dissatisfaction,"[90, 100)",Product dissatisfaction
8417-GSODA,4,5116,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
8421-WZOOW,3,4912,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
8429-XIBUM,1,4694,Churned,Yes,Price,"[70, 80)",Extra data charges
8430-TWCBX,3,4074,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8433-WPJTV,3,5669,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
8433-WXGNA,1,4676,Churned,Yes,Other,"[80, 90)",Don't know
8434-PNQZX,4,3192,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
8434-VGEQQ,4,4446,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
8436-BJUMM,3,2404,Churned,Yes,Competitor,"[80, 90)",Competitor offered higher download speeds
8439-LTUGF,4,4802,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8441-SHIPE,3,5183,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
8443-WVPSS,1,4243,Churned,Yes,Dissatisfaction,"[60, 70)",Service dissatisfaction
8443-ZRDBZ,1,3685,Churned,Yes,Price,"[70, 80)",Long distance charges
8444-WRIDW,2,5011,Churned,Yes,Attitude,"[70, 80)",Attitude of support person
8445-DNBAE,4,5523,Joined,No,Not Applicable,"[60, 70)",Competitor had better devices
8450-JOVAH,1,5560,Churned,Yes,Competitor,"[70, 80)",Competitor offered higher download speeds
8450-LUGUK,4,3753,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
8450-UYIBU,4,2030,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8454-AATJP,3,5905,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
8455-HIRAQ,3,4909,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8456-QDAVC,3,2464,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
8457-XIGKN,4,5909,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
8461-EFQYM,3,2997,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
8464-EETCQ,5,6466,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8465-SBRXP,3,2436,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
8466-PZBLH,3,4743,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8467-WYNSR,3,2729,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8468-EHYJA,4,5106,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
8468-FZTOE,4,4874,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
8469-SNFFH,4,5991,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
8473-VUVJN,3,5443,Churned,Yes,Attitude,"[80, 90)",Attitude of service provider
8474-UMLNT,3,4115,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
8480-PPONV,3,6349,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
8481-YYXWG,3,4584,Churned,Yes,Dissatisfaction,"[70, 80)",Network reliability
8485-GJCDN,3,3368,Churned,Yes,Competitor,"[70, 80)",Competitor made better offer
8486-AYEQH,5,2421,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8490-BXHEO,5,5137,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
8495-LJDFO,4,5780,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
8495-PRWFH,4,5831,Stayed,No,Not Applicable,"[80, 90)",Competitor had better devices
8496-DMZUK,4,3171,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
8496-EJAUI,3,2251,Churned,Yes,Attitude,"[80, 90)",Attitude of support person
8498-XXGWA,3,6205,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
8499-BRXTD,5,5586,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8510-AWCXC,1,3269,Churned,Yes,Attitude,"[60, 70)",Attitude of support person
8510-BBWMU,3,5678,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
8510-TMWYB,5,5898,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
8512-WIWYV,5,2433,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
8513-OLYGY,3,5130,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
8514-VZHEB,3,5293,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8515-OCTJS,3,4931,Churned,Yes,Competitor,"[90, 100)",Competitor made better offer
8519-IMDHU,1,4981,Churned,Yes,Competitor,"[80, 90)",Competitor had better devices
8519-QJGJD,2,4995,Churned,Yes,Attitude,"[70, 80)",Attitude of service provider
8532-UEFWH,3,4676,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
8535-SFUTN,3,4842,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8540-ZQGEA,5,4212,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
8541-QVFKM,3,5777,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8543-MSDMF,4,5528,Joined,No,Not Applicable,"[20, 30)",Attitude of service provider
8544-GOQSH,5,4400,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8544-JNBOX,5,4626,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8547-NSBBO,3,5154,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
8548-AWOFC,3,5956,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
8550-XSXUQ,4,3997,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
8552-OBVRU,3,3847,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
8559-CIZFV,2,5353,Churned,Yes,Other,"[70, 80)",Don't know
8559-WNQZS,3,5925,Joined,No,Not Applicable,"[20, 30)",Attitude of service provider
8561-NMTBD,4,5427,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
8562-GHPPI,5,3129,Joined,No,Not Applicable,"[20, 30)",Attitude of service provider
8563-IIOXK,1,5651,Churned,Yes,Competitor,"[70, 80)",Competitor offered higher download speeds
8563-OYMQY,5,5687,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
8564-LDKFL,5,5118,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
8565-CLBZW,3,2050,Churned,Yes,Competitor,"[90, 100)",Competitor made better offer
8565-HBFNN,4,5935,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8565-WUXZU,4,4240,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8566-YPRGL,4,5279,Joined,No,Not Applicable,"[20, 30)",Attitude of service provider
8570-KLJYJ,3,4462,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8571-ZCMCX,3,3248,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
8573-CGOCC,5,5433,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8573-JGCZW,5,4774,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
8577-QSOCG,4,2631,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8580-AECUZ,3,5001,Churned,Yes,Competitor,"[90, 100)",Competitor made better offer
8580-QVLOC,1,5697,Churned,Yes,Competitor,"[70, 80)",Competitor made better offer
8582-KRHPJ,3,5629,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
8584-KMVXD,3,2934,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
8587-XYZSF,5,6064,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8590-OHDIW,5,4686,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8590-YFFQO,3,5669,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
8591-NXRCV,4,3859,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
8591-TKMZH,4,4952,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
8592-PLTMQ,5,5655,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
8593-WHYHV,1,4934,Churned,Yes,Other,"[60, 70)",Don't know
8595-SIZNC,4,2628,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
8597-CTXVJ,4,5392,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8597-CWYHH,3,5845,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8601-QACRS,2,2353,Churned,Yes,Competitor,"[90, 100)",Competitor made better offer
8603-IJWDN,3,5228,Churned,Yes,Competitor,"[90, 100)",Competitor offered higher download speeds
8605-ITULD,3,5750,Joined,No,Not Applicable,"[30, 40)",Attitude of service provider
8606-CIQUL,4,5168,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8606-OEGQZ,4,3416,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
8608-OZTLB,3,5975,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8610-WFCJF,1,5732,Churned,Yes,Competitor,"[60, 70)",Competitor offered higher download speeds
8610-ZIKJJ,3,2843,Joined,No,Not Applicable,"[50, 60)",Attitude of service provider
8612-GXIDD,3,2219,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
8614-VGMMV,1,5209,Churned,Yes,Competitor,"[80, 90)",Competitor had better devices
8617-ENBDS,5,5510,Joined,No,Not Applicable,"[50, 60)",Attitude of service provider
8619-IJNDK,4,4374,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
8620-RJPZN,5,3061,Joined,No,Not Applicable,"[60, 70)",Competitor had better devices
8621-MNIHH,1,3369,Churned,Yes,Competitor,"[80, 90)",Competitor had better devices
8622-ZLFKO,4,4297,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8623-TMRBY,2,6245,Churned,Yes,Competitor,"[70, 80)",Competitor offered more data
8623-ULFNQ,5,3225,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
8624-GIOUT,1,6006,Churned,Yes,Other,"[70, 80)",Don't know
8625-AZYZY,3,4734,Churned,Yes,Competitor,"[70, 80)",Competitor made better offer
8626-PTQGE,3,5388,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
8626-XHBIE,3,4262,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
8627-EHGIP,2,3051,Churned,Yes,Competitor,"[90, 100)",Competitor offered more data
8627-ZYGSZ,5,3817,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8628-MFKAX,3,5098,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8630-FJLIB,4,2421,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8630-QSGXK,3,4708,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8631-NBHFZ,1,5910,Churned,Yes,Competitor,"[70, 80)",Competitor offered higher download speeds
8631-WUXGY,5,2405,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
8631-XVRZL,4,4004,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
8634-CILSZ,3,6350,Churned,Yes,Competitor,"[70, 80)",Competitor made better offer
8634-MPHTR,1,5166,Churned,Yes,Attitude,"[90, 100)",Attitude of support person
8637-XJIVR,1,5806,Churned,Yes,Attitude,"[80, 90)",Attitude of support person
8639-NHQEI,3,4213,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
8640-SDGKB,2,3633,Churned,Yes,Attitude,"[60, 70)",Attitude of support person
8642-GVWRF,1,3039,Churned,Yes,Competitor,"[60, 70)",Competitor had better devices
8644-XLFBW,2,5674,Churned,Yes,Competitor,"[80, 90)",Competitor offered more data
8644-XYTSV,4,4348,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8645-KOMJQ,5,6182,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8645-KWHJO,3,4900,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
8646-JCOMS,5,4958,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
8647-SDTWQ,5,4133,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8648-PFRMP,4,2056,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
8650-RHRKE,3,4207,Churned,Yes,Dissatisfaction,"[70, 80)",Limited range of services
8651-ENBZX,3,5507,Churned,Yes,Price,"[70, 80)",Long distance charges
8652-YHIYU,4,5040,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8654-DHAOW,5,3527,Joined,No,Not Applicable,"[20, 30)",Attitude of service provider
8659-HDIYE,4,5113,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8659-IOOPU,3,6171,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
8660-BUETV,5,3422,Joined,No,Not Applicable,"[20, 30)",Attitude of service provider
8661-BOYNW,3,5046,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
8663-UPDGF,4,3866,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8665-UTDHZ,1,2915,Churned,Yes,Competitor,"[90, 100)",Competitor had better devices
8668-KNZTI,3,5957,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
8670-ERCJH,3,6347,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8670-MEFCP,3,3570,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
8671-KKKOS,4,5565,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
8672-OAUPW,4,4138,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8676-OOQEJ,4,3030,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
8676-TRMJS,1,3190,Churned,Yes,Dissatisfaction,"[80, 90)",Limited range of services
8677-HDZEE,3,4212,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8679-JOEVF,1,5556,Churned,Yes,Price,"[80, 90)",Price too high
8679-LZBMD,5,3786,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
8680-CGLTP,3,5198,Stayed,No,Not Applicable,"[80, 90)",Competitor had better devices
8681-ICONS,3,4667,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
8685-WHQPW,1,2407,Churned,Yes,Competitor,"[80, 90)",Competitor had better devices
8687-BAFGU,4,4148,Joined,No,Not Applicable,"[30, 40)",Attitude of service provider
8690-UPCZI,4,4459,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
8690-ZVLCL,3,5436,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
8695-ARGXZ,5,5381,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
8695-WDYEA,4,4483,Joined,No,Not Applicable,"[50, 60)",Attitude of service provider
8696-JKZNU,3,5859,Churned,Yes,Other,"[90, 100)",Don't know
8699-ASUFO,3,4969,Churned,Yes,Attitude,"[90, 100)",Attitude of service provider
8701-DGLVH,4,6097,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8705-DWKTI,3,6339,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
8705-WZCYL,4,2269,Joined,No,Not Applicable,"[30, 40)",Attitude of service provider
8706-HRADD,4,5808,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8707-HOEDG,3,4098,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8707-RMEZH,3,4148,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8708-XPXHZ,1,5458,Churned,Yes,Competitor,"[90, 100)",Competitor had better devices
8709-KRDVL,5,4643,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
8710-YGLWG,3,2451,Joined,No,Not Applicable,"[20, 30)",Attitude of service provider
8711-LOBKY,3,6144,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8713-IGZSO,3,5983,Joined,No,Not Applicable,"[50, 60)",Attitude of service provider
8714-CTZJW,3,3154,Stayed,No,Not Applicable,"[80, 90)",Competitor had better devices
8714-EUHJO,2,5219,Churned,Yes,Dissatisfaction,"[80, 90)",Poor expertise of online support
8715-KKTFG,5,5401,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
8717-VCTXJ,3,5293,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
8718-PTMEZ,2,5131,Churned,Yes,Other,"[90, 100)",Don't know
8720-RQSBJ,4,4320,Joined,No,Not Applicable,"[40, 50)",Attitude of service provider
8722-NGNBH,1,3125,Churned,Yes,Competitor,"[80, 90)",Competitor had better devices
8722-PRFDV,3,5097,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
8725-JEDFD,5,3241,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
8727-JQFHV,3,4937,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8727-XDPUD,3,5658,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8728-SKJLR,3,3277,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
8731-WBBMB,4,3350,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8734-DKSTZ,3,4922,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
8734-FNWVH,5,2425,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
8735-DCXNF,3,3519,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
8735-IJJEG,3,4253,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
8735-NBLWT,4,4195,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8735-SDUFN,5,4397,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8738-JOKAR,4,5034,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
8739-QOTTN,4,5761,Joined,No,Not Applicable,"[70, 80)",Competitor made better offer
8739-WWKDU,1,4849,Churned,Yes,Competitor,"[90, 100)",Competitor had better devices
8739-XNIKG,4,4456,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8740-CRYFY,2,2038,Churned,Yes,Competitor,"[70, 80)",Competitor offered higher download speeds
8740-XLHDR,2,5824,Churned,Yes,Dissatisfaction,"[60, 70)",Network reliability
8741-LQOBK,3,4829,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
8745-PVESG,4,5281,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
8746-BFOAJ,4,5766,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8746-OQQRW,5,3962,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
8747-UDCOI,3,5076,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
8748-HFWBO,5,5964,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
8749-CLJXC,5,2067,Joined,No,Not Applicable,"[70, 80)",Competitor made better offer
8749-JMNKX,1,4788,Churned,Yes,Dissatisfaction,"[80, 90)",Limited range of services
8749-TZYEC,3,6251,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
8750-QWZAJ,4,5169,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
8751-EDEKA,4,3676,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
8752-GHJFU,3,4322,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8752-IMQOS,3,2894,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
8752-STIVR,3,2085,Churned,Yes,Dissatisfaction,"[60, 70)",Limited range of services
8755-IWJHN,3,6132,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
8755-OGKNA,3,5864,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
8756-RDDLT,3,5750,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8757-TFHHJ,3,2978,Joined,No,Not Applicable,"[20, 30)",Attitude of service provider
8760-ZRHKE,4,5546,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
8761-NSOBC,2,3486,Churned,Yes,Dissatisfaction,"[80, 90)",Network reliability
8763-KIAFH,4,2269,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
8766-PAFNE,5,5872,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
8769-KKTPH,3,4572,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
8773-HHUOZ,1,3022,Churned,Yes,Competitor,"[70, 80)",Competitor offered higher download speeds
8774-GSBUN,5,6011,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
8775-CEBBJ,2,2029,Churned,Yes,Competitor,"[80, 90)",Competitor offered higher download speeds
8775-ERLNB,5,2968,Joined,No,Not Applicable,"[40, 50)",Attitude of service provider
8775-LHDJH,2,2905,Churned,Yes,Other,"[90, 100)",Don't know
8777-MBMTS,4,4872,Stayed,No,Not Applicable,"[80, 90)",Competitor had better devices
8777-PVYGU,4,4405,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
8778-LMWTJ,3,5770,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
